index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,nearestrefflux,nearestreffluxunc,Fluxtot,Fluxunctot,SNRtot,mag_abs,mag_abs_unc,mag_upperlim
1703,792,1,1,ZTF_g,1225422550115,0,2.2887,218.785,11.5983,26.1599,2.47787e-05,0.0356477,-0.0295126,4.15433e-05,298,30.0,0.077528,0.069848,19.5803,26.1599,2,2458979.9225579,792120101,1,-60.1600376325086,54.3402697833663,-1.2315189817083,0.909224379521405,-94.7835528365638,95.6916331781148,-0.997181491726328,1.04867474142532,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-10.904600244151602,2899.746545144131,26.708542694388147,2888.8419448999794,47.32355298655288,61.04448551698668,17.508090546856742,0.017785390290460966,
1704,792,1,1,ZTF_g,1226212960115,0,1.8541,235.663,4.13452,26.2378,1.00779e-05,0.0236598,-0.0660338,1.44541e-05,351,30.0,0.0699,0.056909,20.8509,26.2378,2,2458980.712963,792120101,1,-164.897172088083,15.5281070038296,-11.8127086809533,1.23625413071636,-177.579749587916,29.4955378780049,-6.06111202846517,1.03363376151625,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-115.64173469972602,3115.444648781416,28.695261850840712,2999.8029140816902,32.62729164075217,91.941523896972,17.545068193316215,0.01180859261389463,
1705,792,1,1,ZTF_r,1226265670115,0,1.9924,178.954,5.06426,26.2029,7.9689e-06,0.021188,0.0962147,1.15165e-05,350,30.0,0.067068,0.062382,20.562,26.2029,2,2458980.7656713,792120201,1,-231.378773327309,21.1109961578345,-12.1918493799484,1.15003498960109,-234.03942384352,39.7281025807058,-5.93070591151189,1.03671231116444,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-182.4766000062726,3613.765796333761,46.59917353808845,3431.2891963274883,51.1581580318231,67.07218024138093,17.3642566928541,0.016187039039028663,
1706,792,1,1,ZTF_r,1226281130115,0,1.5787,179.941,5.98402,26.1939,8.9587e-06,0.0223969,0.101961,1.28986e-05,350,30.0,0.066777,0.063037,20.5884,26.1939,2,2458980.7811343,792120201,1,-278.048163675317,21.0319901702958,-14.7059966317599,1.44871639398701,-269.769203557839,42.2325901143691,-6.43072361722243,1.0320515744354,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-229.14599035428063,3583.9339979018378,46.21449527435239,3354.7880075475573,50.77523199342922,66.07134769924237,17.379737295340412,0.016432236329461912,
1707,792,1,1,ZTF_i,1226346350115,0,2.3501,550.723,9.22706,26.2927,4.7241e-06,0.0238943,0.189107,1.87287e-05,350,60.0,0.073317,0.073274,19.8512,26.2927,2,2458980.8463542,792120301,1,-242.068820658867,47.9713748334893,-5.6132125837934,1.07970896962151,-345.982947988211,81.7606849808642,-4.26015465905808,1.05869830171798,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-2.6079477533509987,5019.727872124768,110.963866609737,5017.119924371416,120.88933987907551,41.50175631192953,17.041563794734646,0.02616033865747314,
1708,792,1,1,ZTF_i,1226361370115,33554432,1.7478,549.266,9.15523,26.2656,2.4246e-06,0.0171507,0.191116,9.78353e-06,351,60.0,0.070246,0.061478,20.0978,26.2656,2,2458980.8613773,792120301,1,-360.176420064785,37.0637778987513,-10.80986806746,1.27148268028185,-410.013674591102,70.3877008308454,-5.86430776125997,1.04480716748643,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-120.71554715926902,4895.986075189303,108.22848560921594,4775.270528030034,114.39898919742353,41.74224406641507,17.06810504946624,0.026009622249167277,
1709,792,1,1,ZTF_g,1226442450115,0,3.0124,232.574,10.2271,26.2278,3.85971e-05,0.044029,-0.0358499,6.69417e-05,285,30.0,0.08518,0.088866,19.5437,26.2278,2,2458980.9424537,792120101,1,-154.679164620439,57.3400915338092,-3.00073909918462,1.01665885210367,-153.923184741203,85.8449580231753,-1.80511319260657,1.07865577295566,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-105.423727232082,3086.88208055785,28.432182108875683,2981.458353325768,49.79454907550973,59.875195351294536,17.54172813185894,0.018132717457205367,
1710,792,1,1,ZTF_g,1227191820115,0,2.2065,242.952,4.87194,26.267,1.13774e-05,0.0253755,-0.0537421,1.6488e-05,351,30.0,0.070124,0.061108,20.6097,26.267,2,2458981.6918287,792120101,1,-143.758621952925,21.8700461949419,-7.31204746286359,0.981897141082513,-170.503723140953,38.6101362726883,-4.44577751070113,1.04783934643128,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-94.50318456456802,3200.3688869404937,29.477469055969866,3105.8657023759256,36.70449703394059,84.61812457214538,17.536543317734065,0.012830584528901167,
1711,792,1,1,ZTF_r,1227256050115,0,1.9923,180.494,5.91388,26.2096,1.11268e-05,0.0249372,0.102042,1.60248e-05,353,30.0,0.065103,0.058789,20.4629,26.2096,2,2458981.7560532,792120201,1,-225.532521191347,25.2875260054328,-9.92104988901205,1.02286772478943,-186.789447028247,46.961874484278,-4.00425849193586,1.0454786049383,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-176.6303478703106,3636.135033540679,46.88762276951827,3459.5046856703684,53.2720202400105,64.94036963651834,17.362065192092317,0.016718414232577316,
1712,792,1,1,ZTF_r,1227280020115,0,2.9818,179.921,5.96382,26.2,1.05364e-05,0.0244369,0.11106,1.52043e-05,353,30.0,0.076697,0.072348,20.0953,26.2,2,2458981.7800231,792120201,1,-213.562852104166,35.7487978316648,-6.6453685446888,0.971431269572396,-177.421801284985,52.83069561163,-3.3809274183637,1.10508053734646,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-164.6606787831296,3604.126311817402,46.474873282590096,3439.4656330342723,58.6335261863215,58.66039204438396,17.358772564102704,0.018508229525273742,
1713,792,1,1,ZTF_i,1227345170115,0,2.6162,546.665,9.58002,26.2709,3.3535e-06,0.0201725,0.194795,1.32422e-05,351,60.0,0.074636,0.074684,19.7085,26.2709,2,2458981.8451736,792120301,1,-341.658559284877,51.1496830612585,-7.4302625387263,0.97271449732561,-323.559998977005,82.7667339509174,-3.93562943270518,1.07788864779544,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-102.19768637936102,4919.944163133923,108.7580924211059,4817.7464767545625,120.18574268333582,40.08584021025116,17.06379014380572,0.02708437678505623,
1714,792,1,1,ZTF_i,1227361630115,0,2.1695,549.312,10.2169,26.2792,2.4874e-06,0.0174272,0.18949,9.88978e-06,352,60.0,0.07101,0.067332,19.8163,26.2792,2,2458981.8616319,792120301,1,-382.583623861812,46.7247248123209,-9.10823915478412,1.15502434458484,-340.041021457411,83.3735640912872,-4.10599236139565,1.05446948280486,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-143.122750956296,4957.699209143794,109.5926886374762,4814.576458187498,119.13755625988777,40.41191215711137,17.07280478015575,0.026865840838688135,
1715,792,1,1,ZTF_g,1227422320115,0,2.2235,235.489,8.75505,26.2509,2.20873e-05,0.0346321,-0.0594696,3.38573e-05,333,30.0,0.069274,0.069428,20.0023,26.2509,2,2458981.9223264,792120101,1,-115.827114618926,35.0116740338306,-3.6800368066268,1.11013691775194,-100.311383275693,61.5602802886682,-1.64045689428173,1.0490058655319,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-66.57167723056901,3153.2618731016387,29.04358296601932,3086.6901958710696,19.55217653222169,157.8693906933712,17.527167393719033,0.006877203967352663,
1716,792,1,1,ZTF_r,1231281820115,0,1.6527,178.228,5.89487,26.1873,1.00558e-05,0.0236204,0.0966838,1.45182e-05,350,30.0,0.06856,0.059316,20.5678,26.1873,2,2458985.7818287,792120201,1,-215.126930658745,21.7562888896569,-10.9992928510978,1.09659501525597,-193.967923293649,43.6152433966704,-4.47720322550958,1.03746912643811,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-166.2247573377086,3562.2139745774257,45.934417595502126,3395.989217239717,50.826241510544364,66.81566679557032,17.359884243435292,0.01624918304447691,
1717,792,1,1,ZTF_g,1231299670115,0,1.9778,242.752,5.07515,26.2649,1.40669e-05,0.0282524,-0.0564417,2.0835e-05,348,30.0,0.067326,0.063046,20.6828,26.2649,1,2458985.7996759,792120101,1,-97.0306747675837,19.4199865454304,-5.55795374287594,1.09138073284032,-153.022231037102,35.8645949148507,-4.29540177250034,1.04140884989231,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-47.77523737922671,3194.184807183171,29.420509678433735,3146.409569803944,35.251982457210985,89.25482626751759,17.52036186422435,0.012164048101397939,
1718,792,1,1,ZTF_i,1231320240115,0,1.6346,533.974,7.37814,26.2588,2.0784e-06,0.01587,0.191155,8.39111e-06,351,60.0,0.064495,0.063191,20.3269,26.2588,2,2458985.8202431,792120301,1,-313.233766879546,28.8542384050042,-12.0757401333774,1.459537508755,-438.847204993653,56.1103233908238,-7.87382498388114,1.0392781669691,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-73.77289397403001,4865.418184158876,107.5527654368781,4791.645290184846,111.35602555341556,43.0299596844571,17.057588347069146,0.025231257662371623,
1719,792,1,1,ZTF_i,1231340390115,33554432,1.7627,537.889,7.93922,26.2423,2.255e-06,0.0165621,0.193432,8.9458e-06,351,60.0,0.065922,0.06259,20.1963,26.2423,2,2458985.8403935,792120301,1,-382.541799407467,31.3042887251302,-13.5934550983562,1.26011316988256,-360.555948885517,59.8400665538565,-6.06590759084677,1.0425376815239,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-143.080926501951,4792.037124756378,105.93063645007838,4648.956198254427,110.4593057705189,42.08750150858918,17.073911364132528,0.02579625687161381,
1720,792,1,1,ZTF_g,1232212890115,0,2.0788,243.19,5.31051,26.2683,1.41156e-05,0.0282562,-0.055587,2.059e-05,349,30.0,0.06218,0.055793,20.589,26.2683,2,2458986.7128935,792120101,1,-156.990244193691,21.7375689063925,-8.033716360287,1.21319644389848,-122.124296445181,39.2261278915661,-3.13430912548939,1.03995350440393,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-107.73480680533402,3204.2031252133916,29.512784872375832,3096.4683184080577,36.654145371066804,84.4779843333157,17.541133397815944,0.01285186914162476,
1721,792,1,1,ZTF_r,1232260810115,0,1.5035,180.807,6.21047,26.1997,1.19163e-05,0.0258012,0.100942,1.72958e-05,350,30.0,0.065426,0.073575,20.5684,26.1997,2,2458986.7608102,792120201,1,-249.567129413005,19.8428989621641,-13.9906233151172,1.73038355887971,-252.580600059498,41.2124352137841,-6.17002474165982,1.02470181055788,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-200.6649560919686,3603.1305924851845,46.462033574492715,3402.465636393216,50.52188835643361,67.34636703182406,17.37021563077826,0.016121136860834082,
1722,792,1,1,ZTF_r,1232281200115,0,1.6103,180.398,6.18539,26.2222,9.4811e-06,0.0229202,0.0953873,1.36989e-05,350,30.0,0.065936,0.06116,20.5713,26.2222,2,2458986.7812037,792120201,1,-284.330636874917,20.4409081598009,-15.4731334775087,1.37115178519195,-233.11798407692,41.8468422802212,-5.60826180242098,1.0297703354114,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-235.4284635538806,3678.578286823174,47.43492456955151,3443.1498232692934,51.65174532691472,66.66086114761228,17.379810198100763,0.01628691831021881,
1723,792,1,1,ZTF_i,1232321620115,0,1.4483,549.429,9.12025,26.2783,2.9067e-06,0.0183197,0.189667,1.2001e-05,335,60.0,0.069542,0.064685,20.2147,26.2783,2,2458986.8216204,792120301,1,-290.106279841654,30.6739147398814,-10.5206536863585,2.24552376822523,-361.578533240732,61.1891213047839,-5.94899514330886,1.03271156457377,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-50.64540693613799,4953.591323209239,109.50188154225071,4902.945916273101,113.71697809369813,43.11533773112819,17.052157243426315,0.02518129410861954,
1724,792,1,1,ZTF_i,1232338020115,33554432,1.5218,546.093,8.86427,26.2702,2.4301e-06,0.0171802,0.192181,9.67738e-06,350,60.0,0.072522,0.067156,20.2233,26.2702,2,2458986.8380208,792120301,1,-303.120087258366,32.0103127207466,-10.5336674004262,1.88599586792985,-397.381081280522,63.095994908034,-6.34045736673678,1.03673658002571,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-63.65921435285003,4916.773180223124,108.68799608646401,4853.113965870274,113.30375374969361,42.83277301290115,17.05514877502549,0.025347413291989977,
1725,792,1,1,ZTF_g,1232442180115,0,1.8715,230.6,6.08174,26.2081,1.34899e-05,0.0277338,-0.048891,1.97113e-05,349,30.0,0.072192,0.061217,20.4803,26.2081,2,2458986.9421875,792120101,1,-149.567896313952,21.3864443583374,-7.77955221824347,1.37263599703761,-201.526904170627,40.8577376089815,-4.96562490578159,1.0310816053798,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-100.312458925595,3031.3776178144717,27.920950078823587,2931.065158888877,35.17043439590163,83.33889555911855,17.540536317234395,0.013027530455210212,
1726,792,1,1,ZTF_g,1233193320115,0,1.7842,247.743,4.85659,26.2934,1.06664e-05,0.0244642,-0.0671621,1.54279e-05,351,30.0,0.064837,0.056816,20.7685,26.2934,2,2458987.6933218,792120101,1,-106.622263833153,18.9363373325524,-6.26335054632385,1.1760670887889,-175.941382258011,36.439222970198,-4.86087087354068,1.02955023405758,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-57.366826444796004,3279.1406099782953,30.20300761429275,3221.773783533499,35.64837360275001,90.37645923024557,17.52316239195537,0.012013084040325597,
1727,792,1,1,ZTF_i,1233262560115,0,1.3017,554.37,7.96457,26.3102,3.7432e-06,0.0214426,0.191535,1.49501e-05,354,60.0,0.086036,0.085452,20.3648,26.3102,2,2458987.7625694,792120301,1,-360.999415294344,27.4889834052877,-14.6083989398353,1.92488535843904,-312.716169897388,55.489733252505,-5.67352396273288,1.03083575397967,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-121.53854238882798,5101.291888613385,112.76688439802325,4979.7533462245565,116.06900717027489,42.903385387963105,17.067180419720422,0.025305695347402634,
1728,792,1,1,ZTF_i,1233286230115,33554432,1.3501,558.653,8.39578,26.3212,6.6612e-06,0.0283762,0.183928,2.67623e-05,350,60.0,0.080362,0.090237,20.3251,26.3212,2,2458987.7862384,792120301,1,-509.085226632759,29.1394450989651,-19.4340814277718,2.25902903659526,-445.266234609023,59.1942124286787,-7.57278642498315,1.03009606522524,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-269.624353727243,5153.237683526557,113.91517498359282,4883.613329799314,117.58305299752244,41.533309480425,17.099346823827695,0.026140464450869243,
1729,792,1,1,ZTF_r,1233309660115,0,1.4536,184.564,5.18019,26.2297,1.226e-05,0.026006,0.102625,1.77155e-05,348,30.0,0.075759,0.065454,20.753,26.2297,2,2458987.8096644,792120201,1,-243.181993833628,18.3841181836672,-14.7144289650482,1.86118314898505,-169.65023690123,37.1525812248693,-4.5970652745184,1.02944581528296,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-194.2798205125916,3704.0769733528705,47.76372775867797,3509.797152840279,51.17958079933977,68.57807543600585,17.366494956661512,0.015831590389455145,
1730,792,1,1,ZTF_r,1233319660115,0,1.5498,183.389,5.20207,26.2355,1.60225e-05,0.0297975,0.093216,2.31051e-05,348,30.0,0.077926,0.064107,20.7468,26.2355,2,2458987.8196644,792120201,1,-280.870575136095,19.0252431726796,-16.4221807630241,1.5099959563187,-228.704525605237,37.9771502326586,-6.06272093438127,1.02966904393201,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-231.9684018150586,3723.9170887134114,48.01956419933483,3491.9486868983527,51.65112219181333,67.60644374638242,17.377830366855335,0.016059120105072752,
1731,792,1,1,ZTF_g,1233420920115,0,1.8527,236.162,4.3446,26.2277,1.12201e-05,0.0249025,-0.0467597,1.62472e-05,349,30.0,0.069736,0.060369,20.8014,26.2277,2,2458987.9209259,792120101,1,-191.706908639284,16.7912437038472,-12.7001748521969,1.67813561027699,-154.42563370717,31.2067821097567,-4.98179205687623,1.0421829073683,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-142.451471250927,3086.5977813040154,28.429563528720212,2944.146310053088,33.017964012875275,89.1680149904163,17.55530152857597,0.012175890649990249,
1732,792,1,1,ZTF_g,1237194890115,0,1.6321,240.352,5.39455,26.2539,1.23877e-05,0.0264272,-0.0522507,1.83599e-05,346,30.0,0.063523,0.061746,20.667,26.2539,2,2458991.6948958,792120101,1,-130.280555566939,19.7631465554045,-7.33294304405271,1.30328378876327,-109.074643024644,39.2146627760838,-2.80020939228847,1.02672620347882,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-81.025118178582,3161.986705892584,29.12394432363127,3080.961587714002,35.19639320635526,87.53628730223657,17.532184290679446,0.012402856386305297,
1733,792,1,1,ZTF_r,1237241400115,0,1.4817,180.828,6.01219,26.2158,1.39929e-05,0.0277422,0.094492,2.01472e-05,348,30.0,0.066651,0.068746,20.6269,26.2158,2,2458991.7414005,792120201,1,-329.035511766503,18.8435036604832,-19.4238769094157,1.73564421887155,-322.628476100963,39.000005121304,-8.32823986662703,1.02556054915911,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-280.1333384454666,3656.958257142955,47.15613629943471,3376.8249186974886,50.781678003917,66.4969148604546,17.394528640101363,0.01632707325262184,
1734,792,1,1,ZTF_r,1237257470115,0,1.6094,181.872,6.08358,26.2158,8.5423e-06,0.0218756,0.101646,1.23474e-05,351,30.0,0.066083,0.061661,20.5803,26.2158,1,2458991.7574769,792120201,1,-267.735088369344,20.8601735327894,-14.277171490934,1.09746200259067,-317.079053854253,42.5314214546716,-7.50538281127712,1.02885398501935,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-218.8329150483076,3656.958257142955,47.15613629943471,3438.1253420946473,51.564018758325574,66.67683056684803,17.37499573623427,0.016283017515529814,
1735,792,1,1,ZTF_r,1237258920115,0,1.7185,181.564,6.06785,26.2039,1.16459e-05,0.0254923,0.100484,1.68017e-05,351,30.0,0.065547,0.062401,20.5342,26.2039,2,2458991.7589236,792120201,1,-247.113267763051,21.287021528263,-12.913262084715,1.19636749981912,-201.731084843691,42.5377145041161,-4.7743457229476,1.03133961344731,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-198.2110944420146,3617.095730890783,46.642112734217484,3418.8846364487686,51.27010791734483,66.6837807706691,17.36918888342749,0.016281320396841475,
1736,792,1,1,ZTF_g,1237311600115,0,2.0179,247.108,5.23895,26.2837,1.27633e-05,0.0268133,-0.0579217,1.84595e-05,349,30.0,0.070926,0.061262,20.6433,26.2837,1,2458991.8116088,792120101,1,-132.317697741155,19.7246679069837,-7.4621338857968,1.17135342677507,-156.074477954119,36.6274718270774,-4.28983057538558,1.03379900789975,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-83.062260352798,3249.975145428311,29.934374806905026,3166.912885075513,35.84870038259495,88.34107934950673,17.532109707414357,0.012289865688697433,
1737,792,1,1,ZTF_i,1237348570115,33554432,1.4318,547.268,9.03033,26.2993,2.6211e-06,0.0177284,0.187391,1.04977e-05,349,60.0,0.078967,0.065042,20.2375,26.2993,2,2458991.8485764,792120301,1,-317.287075497799,29.815499751982,-11.8376389467397,1.68302198306054,-183.263713363101,59.7004132295266,-3.0903974534872,1.03120803311218,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-77.82620259228298,5050.334850605807,111.64045083183339,4972.508648013524,115.55325303683773,43.032182282469506,17.057861132232652,0.025229954476240768,
1738,792,1,1,ZTF_i,1237362140115,33554432,1.3126,546.252,8.66657,26.2826,3.8763e-06,0.0216806,0.187994,1.52744e-05,350,60.0,0.085683,0.074291,20.2692,26.2826,2,2458991.8621412,792120301,1,-383.428511370126,27.8792459874297,-15.2988286597355,1.40456052659012,-473.718890127131,56.7621203318859,-8.40189568886857,1.03029349287945,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-143.96763846461,4973.248656146259,109.93641778116509,4829.281017681649,113.41634940070364,42.58011338929313,17.072893805262083,0.025497818431667256,
1739,792,1,1,ZTF_g,1237421050115,0,1.7939,234.467,5.88618,26.2246,1.34452e-05,0.0277117,-0.0451749,1.95847e-05,352,30.0,0.066356,0.05657,20.5422,26.2246,2,2458991.9210532,792120101,1,-183.996500849052,21.3356504779946,-9.59308907139229,1.27886104516245,-83.2894663592103,41.2484058910732,-2.03281615121369,1.03324333581487,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-134.74106346069502,3077.7974796087383,28.348507053648138,2943.0564161480434,35.48024567967209,82.94915550244419,17.552603531816082,0.01308874084882044,
1740,792,1,1,ZTF_g,1238212630115,0,1.9084,243.253,4.62442,26.2762,1.32668e-05,0.027181,-0.0726574,1.92813e-05,348,30.0,0.068614,0.059189,20.7726,26.2762,2,2458992.7126389,792120101,1,-128.13093978838,17.4601118052131,-8.16322547541743,1.32170234587042,-129.826272151852,32.9763189130095,-3.96347026813761,1.03152308773489,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-78.87550240002301,3227.6024738940127,29.728308020184667,3148.72697149399,34.47648186798528,91.32970653881843,17.53086248933772,0.01188769833108506,
1741,792,1,1,ZTF_r,1238263550115,0,1.8261,179.969,5.43738,26.1963,9.5594e-06,0.0231445,0.0981274,1.38714e-05,351,30.0,0.062538,0.059476,20.5977,26.1963,2,2458992.7635532,792120201,1,-313.836100265984,19.4876400549586,-17.9142425592195,1.39713159961321,-292.967491665253,38.1554803120581,-7.72996807182814,1.03277302825454,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-264.9339269449476,3591.8649807966217,46.31676456048504,3326.9310538516743,50.249485512421224,66.20826103839983,17.391190498009813,0.016398255791226866,
1742,792,1,1,ZTF_r,1238278510115,0,1.8618,179.236,5.38596,26.1871,9.6732e-06,0.0233263,0.104522,1.398e-05,352,30.0,0.065301,0.061781,20.6165,26.1871,2,2458992.7785185,792120201,1,-249.232550800107,21.3324986737119,-12.9962433911974,1.37018221978469,-229.159103267721,41.0117296128227,-5.62528099133731,1.04049506011776,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,-200.3303774790706,3561.5578509468305,45.92595694236419,3361.22747346776,50.63861195506655,66.37676949854584,17.370855238367447,0.016356626093768922,
1743,792,1,1,ZTF_i,1238362950115,33554432,1.8979,535.11,8.96041,26.2595,2.716e-06,0.0181061,0.192625,1.0926e-05,350,60.0,0.069173,0.062444,20.0548,26.2595,2,2458992.8629514,792120301,1,-262.097639120204,37.1072809589326,-7.85703662470233,1.29500261728539,-417.474924921965,69.8356634657869,-6.01822366542845,1.04596675306222,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-22.63676621468801,4868.556046604482,107.62212962528109,4845.919280389794,113.83968150537828,42.567927249171476,17.046059560707413,0.025505117823681013,
1744,792,1,1,ZTF_i,1238387300115,0,2.223,534.474,8.75961,26.2458,2.0811e-06,0.0157809,0.195936,8.23991e-06,350,60.0,0.07206,0.067864,19.9167,26.2458,2,2458992.8873032,792120301,1,-368.82086387624,40.6037658827598,-10.1042472964699,1.0014357222617,-430.78316534812,70.6131329612587,-6.14169767810398,1.06225194718127,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,-129.35999097072403,4807.509752835332,106.27266746888904,4678.149761864608,113.76530954036488,41.12105685613031,17.070614698028198,0.026402531525357535,
1745,792,1,1,ZTF_g,1238443120115,0,2.5491,222.674,4.99942,26.1777,1.72075e-05,0.0310568,-0.063405,2.55276e-05,345,30.0,0.082288,0.070565,20.3738,26.1777,2,2458992.943125,792120101,1,-101.354175397718,22.262615642643,-5.06430971047833,1.29235927161447,-145.504036709079,36.4126536422415,-4.02288765348162,1.05758480271198,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-52.098738009361,2947.6779971755573,27.150022393753297,2895.579259166196,35.1105079888252,82.47044617206299,17.523361357134405,0.013164715972735733,
