 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 758 792 1 1 ZTF_r 694554820115 0 2.3743 166.686 10.9474 26.118 1.8036e-05 0.0320817 0.109612 2.63226e-05 356 30. 0.06842 0.06083 19.5355 26.118 1 2458449.0548264 792120201 1 -20.0808618740871 50.7509217043132 -0.440142408822394 0.92167005608097 -100.148804857642 86.784265272096 -1.1617695040028 1.05306941717042 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 759 792 1 1 ZTF_g 708486480115 48 2.3673 5.04746 5.88184 22.1082 0.0175224 0.0734553 0.125407 0.0573215 12 30. 0.110106 0.086043 16.2041 22.1082 1 2458462.9864815 792120101 1 6.52773886475783 29.1352262102516 0.249229346846995 1.0526150406184 -35.1619356678484 49.0958139194809 -0.721013677167375 1.08035705243396 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 760 792 1 1 ZTF_r 711513100115 0 2.2061 170.004 6.10189 26.134 1.12116e-05 0.0251765 0.111989 1.62728e-05 356 30. 0.063642 0.054074 20.2437 26.134 1 2458466.0131019 792120201 1 -76.9314197133841 28.953099957666 -2.95572128098758 1.12749749862018 -67.8081722173341 51.9655110616883 -1.31365713073653 1.0485657138679 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 761 792 1 1 ZTF_r 714537060115 0 1.8967 171.836 5.9672 26.1708 1.4072e-05 0.0278753 0.0909746 2.02536e-05 354 30. 0.06161 0.053945 20.4386 26.1708 1 2458469.0370602 792120201 1 -49.3093741797947 24.502525699786 -2.23858422148368 1.23623211813418 -16.2027949024249 48.1078192425691 -0.339070070419762 1.03278594625605 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 762 792 1 1 ZTF_g 714547230115 0 2.3693 235.154 4.36515 26.2311 1.85316e-05 0.032217 -0.0658764 2.69309e-05 353 30. 0.074738 0.065347 20.6271 26.2311 1 2458469.0472338 792120101 1 -13.9879633627828 23.6893247771337 -0.656835481957456 1.12111813377816 -87.0636577459719 40.6992894714627 -2.15360114705562 1.04090257569488 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 763 792 1 1 ZTF_g 717512450115 0 2.6122 227.803 4.47874 26.203 1.7384e-05 0.0313064 -0.0597675 2.54109e-05 352 30. 0.063166 0.055445 20.4903 26.203 1 2458472.0124537 792120101 1 -5.58211321323826 24.3366731748877 -0.255148037107082 0.993488210641192 -61.4499755598094 39.5855595894338 -1.56278818140634 1.05618153932327 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 764 792 1 1 ZTF_r 720489500115 0 2.1629 170.291 14.0044 26.1438 1.60506e-05 0.0299459 0.102035 2.32059e-05 354 30. 0.062226 0.053378 19.3631 26.1438 1 2458474.9895023 792120201 1 -80.1668440049654 57.3452658851501 -1.55507742607598 1.10172297300889 -155.569672232232 104.714033102592 -1.49566813811821 1.03928741060038 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 765 1795 11 0 ZTF_r 722482214015 0 1.9147 612.793 12.5841 26.313 1.41174e-05 0.0294585 0.115823 2.00207e-05 390 30. 0.059608 0.050666 19.7977 26.313 2 2458476.9822106 1795120240 1 55.2406616424823 50.9968174114069 1.20495436453039 1.12434547492093 190.063414720859 96.6286623420489 1.98019405543421 1.04281748642046 0.147681488145124 17.3370002746582 0.0179999992251396 0.310999989509583 -0.00899999961256981 2458266.802141 2458974.790058 0
 766 792 1 1 ZTF_g 726535770115 0 3.5484 232.637 6.93069 26.2175 3.2818e-05 0.0406331 -0.037948 5.64838e-05 290 30. 0.075799 0.070253 19.8014 26.2175 1 2458481.0357755 792120101 1 -156.623856651135 47.9459130674926 -3.63380084153103 1.06411894720548 -94.1491384178537 64.9461298385424 -1.45941318624517 1.11794125606245 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 767 792 1 1 ZTF_r 726550100115 0 3.2143 171.452 7.01558 26.1465 1.62891e-05 0.0303213 0.106926 2.35719e-05 355 30. 0.075706 0.065469 19.8002 26.1465 1 2458481.0501042 792120201 1 -21.8185242375947 42.8174346186802 -0.566838748192648 1.01245369559254 -86.402029579977 60.4958588924638 -1.43784969438903 1.10323333412169 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 768 1795 11 0 ZTF_r 727512014015 0 2.363 612.236 7.89529 26.3121 1.28015e-05 0.0289777 0.116704 1.86332e-05 405 30. 0.067154 0.055269 20.095 26.3121 2 2458482.0120139 1795120240 1 110.264832783974 38.9857191691253 3.14619961979053 1.03918988755965 44.9075727735623 66.1353830280513 0.683598185872296 1.05236258919252 0.147681488145124 17.3370002746582 0.0179999992251396 0.310999989509583 -0.00899999961256981 2458266.802141 2458974.790058 0
 769 1795 11 0 ZTF_g 728538544015 0 2.5872 809.42 5.88883 26.3027 1.82331e-05 0.0343028 -0.0407474 2.72325e-05 390 30. 0.064693 0.055718 20.3137 26.3027 2 2458483.0385417 1795120140 1 -72.8880993677439 37.8703501862971 -2.14097751242661 0.941937822897227 -51.1254024383876 61.6573737593973 -0.834770147138498 1.08210002898665 0.147833312137212 17.5030004501343 0.0179999992251396 0.40599998831749 -0.00100000004749745 2458206.808484 2458540.927107 0
 770 792 1 1 ZTF_r 732514560115 0 2.4279 174.718 5.45574 26.1768 1.1711e-05 0.0258734 0.0929154 1.69724e-05 356 30. 0.060977 0.053686 20.3252 26.1768 1 2458487.0145602 792120201 1 48.5207049643812 28.6373940475635 1.88472680773391 1.03270398218019 25.0598124669761 49.2810302479117 0.511933123533355 1.05021516937397 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 771 792 1 1 ZTF_g 732551210115 0 2.5682 242.146 4.23104 26.2693 1.68891e-05 0.0310684 -0.0802447 2.43984e-05 357 30. 0.064955 0.059019 20.6221 26.2693 1 2458487.0512153 792120101 1 -48.142008634803 26.5123349701143 -2.01990539581118 0.955128564930191 -63.6666643557519 43.4633792707346 -1.47470040477044 1.05821893862804 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 772 792 1 1 ZTF_g 737508280115 0 2.9127 233.2 4.23989 26.2278 2.17933e-05 0.0353728 -0.0604277 3.18293e-05 355 30. 0.071012 0.070612 20.485 26.2278 1 2458492.008287 792120101 1 -19.8477859766862 26.9791843196627 -0.818348054111707 1.01701556168767 -25.2287133641277 41.9149744850186 -0.605955998118163 1.06055816944 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 773 792 1 1 ZTF_r 737553460115 0 2.6875 172.517 5.40401 26.1647 1.20953e-05 0.0262072 0.0922538 1.74607e-05 357 30. 0.067444 0.064614 20.2251 26.1647 1 2458492.0534606 792120201 1 -72.4194122578599 30.5094029334272 -2.64043869325274 0.981081523522012 -1.89644671355769 49.1915105591373 -0.038811969170781 1.05838207267545 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 774 792 1 1 ZTF_g 740513460115 0 2.5521 232.19 3.6 26.2382 1.6618e-05 0.0308396 -0.113641 2.41829e-05 357 30. 0.062201 0.054878 20.7869 26.2382 1 2458495.0134606 792120101 1 9.3874970873367 17.9451547854906 0.581912126634941 1.11792854100494 -62.9276261188875 30.1655129457294 -2.10012829602164 1.03875063590666 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 775 792 1 1 ZTF_r 740557830115 0 2.6937 175.477 4.6187 26.186 9.0817e-06 0.0225505 0.0844726 1.31965e-05 353 30. 0.064622 0.053817 20.4951 26.186 1 2458495.0578356 792120201 1 15.6571803485423 23.2617954898631 0.748729805533858 1.09934672448369 -34.5476862468538 40.1154862043603 -0.867005991756965 1.03714693309721 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 776 792 1 1 ZTF_g 748474090115 0 2.7264 217.599 12.1554 26.1428 3.20285e-05 0.0386582 -0.0624223 5.9748e-05 258 30. 0.06815 0.069965 19.3377 26.1428 1 2458502.9740972 792120101 1 62.5309654712052 58.4923865495484 1.18918820748628 1.03464082342754 -54.327009229624 94.0096873205978 -0.581779456152936 1.05302478945028 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 777 792 1 1 ZTF_r 748556400115 0 2.0474 173.239 6.09685 26.1506 8.2548e-06 0.0218114 0.0993311 1.19941e-05 357 30. 0.05792 0.053819 20.3364 26.1506 1 2458503.0564005 792120201 1 -20.8740594772665 27.9369265295892 -0.831157048150466 1.16416775495501 -25.826895892865 52.7326384170769 -0.493069231943293 1.04006787075715 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 778 792 1 1 ZTF_g 751474570115 0 4.0026 237.918 13.6518 26.2635 5.71737e-05 0.0421813 -0.0880121 0.000112682 185 30. 0.081371 0.074551 18.9843 26.2635 1 2458505.9745718 792120101 1 -27.3335505847578 90.9057587283511 -0.334471759409471 1.0216114824592 -101.074085151073 118.241330506273 -0.860569011649061 1.09619886796302 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 779 792 1 1 ZTF_r 751555820115 0 3.5711 175.838 10.3172 26.1977 2.8589e-05 0.0403188 0.0780487 4.16945e-05 354 30. 0.073363 0.070491 19.3501 26.1977 1 2458506.0558218 792120201 1 -27.5504538503365 69.0498790553761 -0.44383406953469 0.943965831219263 -76.264940039359 95.2813362949216 -0.805809319894191 1.08799905992239 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 780 1795 11 0 ZTF_g 752500284015 0 3.6765 814.995 12.6843 26.313 3.86928e-05 0.0395026 -0.0143265 7.51039e-05 236 30. 0.07344 0.079076 19.2223 26.313 2 2458507.0002894 1795120140 1 -118.30410999031 86.6579410425006 -1.51861004278064 1.07006500960726 -136.623477200866 114.537975110862 -1.20085625791187 1.15203520728318 0.147833312137212 17.5030004501343 0.0179999992251396 0.40599998831749 -0.00100000004749745 2458206.808484 2458540.927107 0
 781 1795 11 0 ZTF_g 753497664015 0 5.1749 810.18 11.0519 26.3138 5.28306e-05 0.0420866 -0.0528106 0.000105167 201 30. 0.074731 0.067436 19.246 26.3138 2 2458507.997662 1795120140 1 -35.518799310413 105.09722485131 -0.375942849610863 0.960539583655061 34.1528832489483 129.297441878953 0.265920998768112 1.30805037704282 0.147833312137212 17.5030004501343 0.0179999992251396 0.40599998831749 -0.00100000004749745 2458206.808484 2458540.927107 0
 782 792 1 1 ZTF_r 754508070115 0 2.849 175.492 8.85887 26.1873 1.46857e-05 0.0288312 0.0883426 2.12972e-05 356 30. 0.066049 0.058103 19.6909 26.1873 1 2458509.0080787 792120201 1 -12.6901870547307 44.6174864582269 -0.316386339810576 1.09632982261128 -27.3058077477028 69.4644076170894 -0.395738117935923 1.06360261431587 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 783 792 1 1 ZTF_g 757510450115 0 2.1197 161.662 7.6412 25.8251 3.2637e-05 0.0420957 -0.0736675 5.16195e-05 328 30. 0.056592 0.054522 19.7268 25.8251 1 2458512.0104514 792120101 1 -39.787523613424 32.5366928180991 -1.36027997061019 0.976155031310324 -59.1726060351655 59.7596048993134 -0.99684623152499 1.04047289686805 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 784 792 1 1 ZTF_r 757552950115 0 2.5089 149.35 7.98178 26.0064 1.44162e-05 0.0283248 0.0805349 2.08264e-05 354 30. 0.067084 0.056239 19.7165 26.0064 1 2458512.0529514 792120201 1 -65.93267975475 36.3728222066181 -2.01640854333222 1.20643152530656 -28.6055668841949 62.0640421054935 -0.464008241261965 1.04509894462594 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 785 792 1 1 ZTF_g 768503130115 0 1.9566 240.685 3.91752 26.2118 1.10748e-05 0.0250647 -0.0368661 1.60722e-05 353 30. 0.053514 0.054332 20.8757 26.2118 1 2458523.0031366 792120101 1 -164.801286724775 18.656070304915 -9.82641789219919 1.1909450676741 -127.276409265431 32.7346744014057 -3.91430877342614 1.065275796844 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 786 792 1 1 ZTF_g 772462840115 0 2.9716 196.778 4.42289 26.0196 2.29792e-05 0.035985 -0.0215024 3.55541e-05 337 30. 0.064569 0.071252 20.2396 26.0196 1 2458526.9628472 792120101 1 -92.9635853814455 29.1755885346706 -3.5444433595771 0.912435670311919 -61.3702624820671 43.4110842563362 -1.42322164463788 1.08997014880046 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 787 792 1 1 ZTF_r 772516790115 0 2.6446 159.456 5.94247 26.0749 1.27305e-05 0.0270896 0.0974321 1.8548e-05 356 30. 0.063962 0.063279 20.0747 26.0749 1 2458527.016794 792120201 1 -93.0986153030437 33.4064111884088 -3.1000464433925 1.03003000891743 -56.7167928272379 53.8174490919969 -1.06097157434048 1.06543294198396 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 788 1795 11 0 ZTF_r 780392004015 0 7.7278 601.735 16.8869 26.2875 4.21092e-05 0.0479731 0.130106 6.13248e-05 347 30. 0.073373 0.07471 18.9702 26.2875 1 2458534.8920023 1795120240 1 28.5425769877004 117.317172888635 0.270636515660276 0.983109299412467 -2.58618598321487 162.425920017359 -0.0160294865150189 1.15650524022001 0.147681488145124 17.3370002746582 0.0179999992251396 0.310999989509583 -0.00899999961256981 2458266.802141 2458974.790058 0
 789 792 1 1 ZTF_r 780432730115 0 2.7351 168.744 13.648 26.1388 2.82422e-05 0.0402485 0.112231 4.09314e-05 357 30. 0.065666 0.063426 19.2468 26.1388 2 2458534.9327315 792120201 1 21.2512845411008 82.9610221767127 0.284948183606553 0.91226178794442 138.07762749183 129.461667895718 1.07373549651193 1.08670754732701 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 790 792 1 1 ZTF_r 780450430115 0 2.6929 169.748 13.165 26.1382 2.65566e-05 0.0386306 0.106446 3.83007e-05 349 30. 0.064651 0.061216 19.3215 26.1382 2 2458534.9504398 792120201 1 -67.0320893474654 74.9330763623212 -0.995093740881048 1.02710572473276 78.1590595216128 120.18509964112 0.654702334310365 1.07709266374411 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 791 792 1 1 ZTF_r 784369460115 33554432 1.6264 45.0596 16.0433 24.6975 0.000129335 0.0617089 0.0933781 0.000200288 192 30. 0.065921 0.063044 17.9858 24.6975 2 2458538.8694676 792120201 1 -159.408603535569 71.5815169034727 -2.4772261790959 0.95448404377018 -109.928288360359 140.072667933999 -0.790080344291907 1.04632488064269 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 792 792 1 1 ZTF_i 784392210115 0 1.4729 99.6378 11.3418 24.3978 1.90505e-05 0.0422708 0.186509 6.23374e-05 286 30. 0.073955 0.068512 18.1486 24.3978 2 2458538.8922106 792120301 1 -82.2858826786188 49.0418967174784 -1.86643502147099 1.10037377174512 40.08410633981 98.1589317040903 0.411109558770417 1.05348217573263 0.230537133946361 17.0409995651245 0.0240000002086163 0.894999980926514 -0.0480000004172325 2458227.885810 2458367.633171 0
 793 792 1 1 ZTF_g 784421750115 33554432 1.7692 77.7486 12.0309 24.9944 0.000101612 0.0527868 -0.0304294 0.000203653 160 30. 0.060857 0.05821 18.5715 24.9944 2 2458538.9217593 792120101 1 -29.5428236133659 54.4433456169848 -0.603617743192606 1.0014403168949 6.31137790875553 102.580755336314 0.0619403257586102 1.0616197640104 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 794 792 1 1 ZTF_g 784453470115 33554432 1.6949 108.029 11.321 25.3381 4.98052e-05 0.0450294 -0.0140721 9.54812e-05 230 30. 0.054793 0.061959 19.0123 25.3381 2 2458538.9534722 792120101 1 -91.9685508791675 48.3861478293856 -2.11433158044078 0.970165270502782 -126.449368661555 93.4747723210422 -1.36187560850668 1.0465397511998 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 795 792 1 1 ZTF_g 784455350115 33554432 1.7184 122.118 10.6705 25.5033 2.92737e-05 0.0361015 -0.028943 5.31259e-05 248 30. 0.055506 0.056707 19.2405 25.5033 1 2458538.9553588 792120101 1 -117.42019896842 44.1379500387316 -2.95927587955779 1.02789089861683 -214.61773551602 84.9196063876884 -2.54432642240859 1.04487860136473 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 796 792 1 1 ZTF_r 784470340115 0 1.6989 112.471 11.8706 25.6698 2.56027e-05 0.037948 0.102464 3.70745e-05 352 30. 0.056408 0.053719 19.2935 25.6698 2 2458538.9703472 792120201 1 -21.7546645554341 47.2586063449531 -0.512066402544888 1.01544369969232 38.2027783325195 93.3665126910024 0.41192580866618 1.04153862183669 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 797 792 1 1 ZTF_r 784492190115 0 1.7621 144.534 9.7609 25.9492 1.65977e-05 0.0306206 0.107954 2.40324e-05 353 30. 0.062035 0.053283 19.794 25.9492 2 2458538.9921991 792120201 1 -119.880945304129 41.5647440271681 -3.20833603866744 1.14684958081226 -58.7598816613759 81.7164096751102 -0.723913753434614 1.0471168684339 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 798 792 1 1 ZTF_r 784493110115 0 1.6691 140.645 10.0476 25.9174 2.06294e-05 0.0340844 0.111484 2.98664e-05 354 30. 0.055735 0.051737 19.7451 25.9174 1 2458538.9931134 792120201 1 -99.5321585098315 40.2056991546939 -2.75378864585016 1.13271789461329 -108.979732401386 79.1543204878301 -1.38607364061848 1.04570798402366 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 799 792 1 1 ZTF_g 785288060115 0 2.1377 89.5787 5.86837 25.1266 6.08003e-05 0.0534744 -0.00299062 0.000110501 266 30. 0.074555 0.058138 19.3323 25.1266 2 2458539.7880671 792120101 1 -18.5233697911864 28.7173959275914 -0.717512947143915 1.00663540793017 26.23601025643 51.6969680202754 0.510914127200545 1.04825454799671 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 800 792 1 1 ZTF_r 785327020115 33554432 1.8316 32.6625 9.88332 24.2997 5.05779e-05 0.0412387 0.0922549 7.99427e-05 217 30. 0.060781 0.063282 18.0515 24.2997 2 2458539.8270255 792120201 1 -38.0161209695595 38.3459895352759 -1.10281496964401 1.07593047718434 -18.9119997065378 74.4492454388306 -0.255736280474524 1.0461056647286 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 801 792 1 1 ZTF_r 785345700115 0 1.7895 125.33 8.26547 25.7797 1.58832e-05 0.0299495 0.105366 2.30623e-05 354 30. 0.055682 0.051392 19.7729 25.7797 2 2458539.845706 792120201 1 -106.260609773752 33.5583499419741 -3.52230132678818 1.14429344841589 -71.1357944086117 64.883772289968 -1.1037412830545 1.04500269344667 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 802 792 1 1 ZTF_r 785368200115 0 1.502 114.61 9.5048 25.7009 1.93802e-05 0.0330871 0.0999137 2.8046e-05 355 30. 0.065134 0.057424 19.6614 25.7009 2 2458539.868206 792120201 1 -101.406742923086 34.9542071271369 -3.22717249607819 1.21587338775497 -72.5817275225158 70.5022372524149 -1.03642909049471 1.04041063735338 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 803 792 1 1 ZTF_g 785389350115 0 1.7412 139.943 8.55117 25.623 2.65707e-05 0.0369184 -0.0268427 4.5154e-05 294 30. 0.057221 0.051991 19.6008 25.623 2 2458539.8893519 792120101 1 -111.404947438065 36.2747384509224 -3.41629204277901 1.04032724705385 -22.4543840321437 71.1715130830397 -0.31762168065945 1.03543625845603 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 804 792 1 1 ZTF_g 785404870115 0 1.7708 143.803 8.1925 25.6587 2.88093e-05 0.0389282 -0.0323102 4.83279e-05 306 30. 0.055928 0.054046 19.6553 25.6587 2 2458539.9048727 792120101 1 -72.4721193999442 31.3075082485588 -2.57500015536463 1.07319652880242 -117.366395627183 61.0779046192006 -1.93452715496812 1.03637339107083 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 805 792 1 1 ZTF_r 786299130115 33554432 2.3782 92.2587 8.44584 25.4717 0.000142595 0.0864336 0.100813 0.000207323 331 30. 0.067922 0.067056 19.173 25.4717 2 2458540.7991319 792120201 1 -89.8203704580071 41.3518433604669 -2.41621050939227 1.02288465255409 -84.5770913760822 67.7006269286877 -1.25769474841532 1.07604046628082 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 806 792 1 1 ZTF_r 786318470115 33554432 2.5852 42.3857 9.38602 24.6727 0.000231382 0.082721 0.0805105 0.0003398 201 30. 0.07583 0.077859 18.201 24.6727 2 2458540.8184722 792120201 1 0.745363554165288 44.4826405603386 0.0186394200150577 1.05387319954332 -28.7812676355371 71.6239286063052 -0.4045451246923 1.07919121873777 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 807 792 1 1 ZTF_r 786346600115 0 2.3358 169.708 5.18422 26.2148 2.95556e-05 0.0388339 0.110625 4.34674e-05 314 30. 0.071295 0.0643 20.4922 26.2148 2 2458540.8466088 792120201 1 -372.004540320705 25.9563941069173 -15.9425828268598 3.21461610026139 -26.7452624943239 43.2334130794664 -0.622791296317929 1.06560432585648 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 808 792 1 1 ZTF_g 786373150115 0 1.73 232.937 4.89027 26.2044 1.26434e-05 0.0270779 -0.0416075 1.84624e-05 353 30. 0.059012 0.053513 20.7127 26.2044 2 2458540.8731597 792120101 1 -179.670037930471 18.2926992678657 -10.9257853982707 1.37997363176821 -102.403179940889 34.9819199489426 -2.94703296445753 1.04222300819985 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 809 792 1 1 ZTF_g 786384970115 0 1.7419 235.757 5.11321 26.2092 1.59033e-05 0.030322 -0.0471147 2.33905e-05 354 30. 0.05567 0.050549 20.671 26.2092 2 2458540.8849769 792120101 1 -181.999636805209 21.6489065894003 -9.35167393500705 1.23199332431656 -167.371663605836 41.5842743301099 -4.05198657676057 1.03911001207112 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 810 1795 11 0 ZTF_g 786427104015 0 1.9029 812.166 6.45319 26.3314 1.59733e-05 0.0318819 -0.0848808 2.32994e-05 398 30. 0.059623 0.046291 20.5065 26.3314 1 2458540.9271065 1795120140 1 -130.283114315142 30.4196590924356 -4.76418469821344 1.14651639453758 -148.42159488753 57.2028212734795 -2.61213030305194 1.05842299485107 0.147833312137212 17.5030004501343 0.0179999992251396 0.40599998831749 -0.00100000004749745 2458206.808484 2458540.927107 0
 811 792 1 1 ZTF_g 786444170115 0 1.8341 240.573 5.36857 26.2392 1.39172e-05 0.028354 -0.0599011 2.04033e-05 354 30. 0.054947 0.051236 20.6328 26.2392 2 2458540.9441782 792120101 1 -125.706335737541 22.5571314148598 -6.19909224042087 1.12840566263555 -131.133862099544 42.9206120371298 -3.07584281629893 1.03955484800897 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 812 792 1 1 ZTF_g 787434820115 0 1.9492 231.32 4.46795 26.1839 1.32412e-05 0.0276067 -0.0347533 1.93454e-05 357 30. 0.057199 0.051754 20.7351 26.1839 2 2458541.9348264 792120101 1 -144.985962472535 19.0293358763671 -8.47533991775431 1.19356252538439 -105.274446338869 34.5882184071766 -3.06414960563354 1.04857737179179 0.18187314751884 17.5039999008179 0.00999999977648258 0.236000001430511 -0.00300000002607703 2458202.807812 2458227.849491 0
 813 792 1 1 ZTF_r 787495230115 0 2.3201 175.737 5.21082 26.175 1.38842e-05 0.0280232 0.119214 2.01909e-05 353 30. 0.062102 0.059595 20.4588 26.175 2 2458541.9952315 792120201 1 -245.453464849606 24.4049869365286 -11.1878178921516 1.49624750028405 -59.3399662554765 42.5979628293346 -1.40240566389686 1.0555165583607 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 814 792 1 1 ZTF_r 787496150115 0 2.1629 175.979 5.21938 26.2079 1.51336e-05 0.0294032 0.111399 2.20834e-05 355 30. 0.063145 0.061348 20.4991 26.2079 1 2458541.9961574 792120201 1 -238.228568874869 25.8726888728097 -10.2425260426202 1.52460676092933 -88.3423261322704 45.4521304290945 -1.95672493108506 1.0555608706437 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
 815 792 1 1 ZTF_r 787518900115 0 2.2844 176.336 5.23709 26.1824 1.3212e-05 0.0271611 0.115651 1.91254e-05 355 30. 0.062302 0.062346 20.4558 26.1824 2 2458542.0189005 792120201 1 -149.261539356783 25.4598361692153 -6.521494204215 1.71876378551006 -31.8736152215935 44.0641352866812 -0.728217759072999 1.06076403435869 0.174452414040503 17.3079999923706 0.0140000004321337 0.449999988079071 0.0109999999403954 2458182.927928 2458218.944664 0
