index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc,mag_lim
198,468,7,2,ZTF_g,1126420282615,0,2.6175,139.362,5.55618,26.3348,1.87019e-05,0.0386571,-0.131059,3.145e-05,501,30.0,0.105523,0.056432,20.4148,26.3348,3,2458880.9202894,468120126,1,510.380279660363,29.8173373998498,19.0405648127164,1.0934547751637,549.015363660137,46.638318063595,11.8510494518321,1.04510849240345,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,86.77484826117501,0.0,86.77484826117501,21.488815342712165,0.3730777223264854,
199,468,7,2,ZTF_r,1127315872615,0,2.1056,467.399,7.80907,26.2927,8.457e-06,0.0262935,0.111279,1.39815e-05,509,30.0,0.074222,0.064105,20.2162,26.2927,3,2458881.8158796,468120226,1,472.567323959739,36.1610972848533,14.5370702583468,1.24094226684878,467.382772905134,63.4615024636394,7.4144261403371,1.03803201243613,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,243.4790729796875,0.0,243.4790729796875,20.326545901113214,0.1612516921699531,
200,468,7,2,ZTF_g,1127442622615,0,2.5157,138.56,5.75149,26.2904,1.3687e-05,0.0330999,-0.0805878,2.30773e-05,499,30.0,0.096799,0.060517,20.3598,26.2904,3,2458881.9426273,468120126,1,506.047756567302,30.790178122169,18.2824377615828,1.04554627282582,471.364066233561,48.3210481247828,9.82053884911804,1.0467312218705,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,82.442325168114,0.0,82.442325168114,21.50002442016022,0.40549573377535203,
201,468,7,2,ZTF_r,1129271582615,0,2.9332,428.092,10.2525,26.2105,1.5196e-05,0.0349078,0.0975636,2.55839e-05,501,30.0,0.087225,0.071445,19.5536,26.2105,3,2458883.7715856,468120226,1,304.824389082883,60.47122170542,5.60732554092236,1.00247491585134,237.085789856168,90.0642001791927,2.65013818827762,1.08271980738334,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,75.73613810283149,0.0,75.73613810283149,21.512242109913828,0.8669018040289475,
202,468,7,2,ZTF_r,1129287472615,0,2.9978,432.321,10.0484,26.2249,1.19005e-05,0.0307287,0.105357,1.99297e-05,501,30.0,0.078293,0.06431,19.5613,26.2249,1,2458883.7874769,468120226,1,269.512465953061,58.9150343966505,5.08870790999467,0.921671323810381,245.626596309936,85.7686176682085,2.88311636926201,1.09245419568487,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,40.4242149730095,0.0,40.4242149730095,22.208296013043732,1.5823729883616293,
203,468,7,2,ZTF_g,1129418102615,0,3.624,133.59,7.57348,26.278,2.35798e-05,0.0400649,-0.0881255,4.83607e-05,414,30.0,0.085072,0.068598,19.746,26.278,1,2458883.9181019,468120126,1,443.81871066433,47.9207252039253,10.3023672392782,1.15205380251544,499.332460988004,63.3857233332029,7.93073688217236,1.11077367901275,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,20.213279265142035,0.0,20.213279265142035,23.013908059454433,2.5740141235713287,
204,468,7,2,ZTF_g,1129419452615,0,3.7094,133.231,7.50696,26.2745,2.12042e-05,0.0374132,-0.0772398,4.34368e-05,403,30.0,0.087052,0.065696,19.7377,26.2745,3,2458883.919456,468120126,1,488.450318320656,53.9785397206746,10.0659337249099,1.03885789361535,526.205729874917,69.8469274402788,7.58443893174507,1.13731031227858,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,64.844886921468,0.0,64.844886921468,21.744810656865603,0.9037945416681498,
205,468,7,2,ZTF_r,1130213782615,0,4.4856,424.135,12.5496,26.1964,3.12742e-05,0.0428754,0.127451,5.26213e-05,393,30.0,0.11401,0.086272,18.933,26.1964,3,2458884.7137847,468120226,1,214.975980519478,92.7799752537738,2.57745141287763,0.975611767419389,163.256297229078,111.542862105969,1.47347696374967,1.22332344417231,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-14.112270460573512,0.0,-14.112270460573512,,,19.530339358290053
206,468,7,2,ZTF_g,1130294912615,0,3.3664,136.897,11.1263,26.3071,2.41115e-05,0.0389747,-0.0896934,5.08611e-05,385,30.0,0.079236,0.070018,19.4271,26.3071,3,2458884.794919,468120126,1,485.232777838038,72.6378998898632,7.43090401987528,0.906008804533172,524.152331140995,100.900083875017,5.22975310805406,1.07831134836192,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,61.62734643885,0.0,61.62734643885,21.832666329487814,1.2797175654200161,
207,468,7,2,ZTF_r,1131231842615,0,2.9956,384.174,15.7421,26.0928,2.29435e-05,0.0409527,0.11689,3.84716e-05,464,30.0,0.078663,0.065348,18.9471,26.0928,3,2458885.7318403,468120226,1,252.468439277882,83.1760318391032,3.37647624952202,1.13059441257437,286.131191489134,122.320394875258,2.35494908122318,1.08185504285791,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,23.3801882978305,0.0,23.3801882978305,22.67067998866904,3.862553542573866,
208,468,7,2,ZTF_g,1131294722615,0,2.6946,121.757,14.2553,26.1674,2.58051e-05,0.0399519,-0.0797522,5.50662e-05,377,30.0,0.073412,0.057846,19.1929,26.1674,3,2458885.7947222,468120126,1,495.458797198729,68.9081097689463,7.99819536807058,1.15753974673777,365.140022564275,108.7465901006,3.38032908695786,1.05055536608538,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,71.853365799541,0.0,71.853365799541,21.52628220891029,1.0412320807116635,
