#this is all regardless of if they are in sdss and desi, filtered_obj has the ones with desi and sdss
meanra,meandec
187.7914858296668,8.53672774760424
187.28518384610055,7.91355173161408
150.81796342438182,1.4088384196377517
149.69297588670148,0.8597575565808077
150.02824010659006,3.767834936933718
187.33807152618095,8.137511562885226
186.9691915527195,8.090693292389979
185.30412936353136,8.723940504657385
185.99472047278908,8.145882687665404
150.35364872149597,1.0080441110350342
53.8831278341433,-27.307016897329813
151.29227891124162,1.0604524865244458
149.49886375964445,2.7826359319405523
188.2846935840098,7.477287179622797
186.54672705751807,7.666963736450445
184.9531989209119,7.79203736458942
185.82858067340217,6.868145083552208
185.76075987085116,7.960533143754925
186.89550799477465,8.877914982535396
149.15291408978356,3.1335194769141403
186.92889608259796,8.82036392017105
187.8747342257922,7.901987698244304
188.5358860549789,8.980482431641105
149.09022963870578,2.816624328931717
149.88053538697068,1.1297658305246558
149.50972852816662,3.2609934773501563
148.46895153563383,1.8719461830627568
150.69053338210196,3.427645651019483
149.47254637792273,1.9176550644574415
187.58720741434783,9.218384719003083
187.1465343624644,8.225816352196832
149.55457597785076,0.8880530130059113
186.44273278082525,8.640100500313954
150.43493907805336,2.4482573091637483
150.9713757329907,1.5488783789726916
188.80562832318844,7.893877894107605
186.21637081856477,8.740473961867163
186.69341617667916,8.3289320356312
186.3374524812104,8.288724997630151
151.16140676722029,1.889580708144046
186.44248580420376,8.64002508248586
151.44916415558444,1.5634514723649091
53.04851343205937,-27.62400378863204
186.8499030632515,8.043964391399603
148.8485090852251,1.812316782117746
148.79056463389924,2.4966668428506553
150.49233209557207,1.9710481204813337
187.04756813665728,9.857439204370246
187.7798411563716,5.8964025389723265
187.48119796978665,6.254618102287007
149.13955359423608,1.8494537216290117
151.2836523452111,1.805365112323562
187.02300340980383,6.2820622619589574
187.19678648285856,7.9287619607402
150.9951440446826,2.065974349205723
149.59021273891793,2.774483743400225
187.28114428190585,6.273047978456392
187.13192083779632,9.29237395689516
150.6355768034735,2.4642510999874183
186.38746542879633,9.269328550838235
151.1284092472831,2.168663641417406
186.94017581297624,7.967420716633441
150.6209013704284,1.14955436156844
149.2661126872561,1.8551370631140165
188.86096528513627,6.876316945069307
151.36455120610393,1.045199839082246
148.7913666910573,2.748032379713468
149.87956257063064,3.222125091474112
186.83271509068544,8.292309934973419
186.8771188077021,8.78135603058188
148.47657545068634,1.4590840373615934
185.90199876729372,7.081334408675644
151.3277185242226,1.5659527224681655
185.72526714898885,9.068402915957863
151.0800392542144,1.1160855273299837
186.0779096221728,8.165817139737724
186.62169601935932,6.461243189528637
150.51157513540983,2.409592669630118
187.14325037266727,8.060139812352322
187.8291387015945,8.164270515120661
150.1583705582985,2.139553215504541
150.12371257263493,3.0898438813784455
189.0669607074723,8.13347389477049
148.92210684268773,1.6116755940577283
187.60138386977184,7.520726726176053
186.04470309255385,7.915420184873344
150.54222046968948,1.2045526370871196
188.0907654323204,9.226217568334432
148.59328629808832,3.118196854012641
151.7238094932669,2.2901621811831316
188.15316061769852,6.429493727142238
186.0303635023729,7.740890065705814
149.64382305096547,3.727461260763579
187.7251688632261,7.96185323108052
149.08837903123234,2.122798567222282
149.19225704515364,2.483337442639985
187.47793905433787,7.172967720503004
151.28700701074598,1.4189757016048072
188.08843583331247,6.48806020010082
149.19392758961743,1.07018416557727
148.6454582819096,2.026339922829096
188.3874380150735,8.00502926756386
187.0780504666328,8.212464990200974
150.50629555331255,2.058177969169983
150.5442621099233,1.9437016231207376
148.9626328007691,2.95888732981255
54.34466671407873,-27.966812467087063
187.4188105745833,8.015875714422148
149.07972095423935,1.7260042056464986
188.50609427617525,8.83452597407266
187.5911485652853,8.373334346596913
186.7313272736971,7.083013785447742
150.8206428997688,1.3525703713648434
186.10592232147175,9.307673147591968
187.8623647971081,9.235656633475768
148.94791526384228,2.870256063595718
186.5809435185096,7.125624422263628
186.3598959595884,7.327294000361419
148.72186845343333,1.9965048479324468
187.41864765853043,9.342914745502735
188.6264505786422,7.516744702218935
186.39211407611484,8.315908066763198
149.91723064453936,0.58266708549761
52.209231052887134,-27.202205134844306
149.80813029237984,1.7652985897021447
187.47065098113703,7.412132041316333
151.28930544856746,0.955972251629166
149.05802809108687,3.241840186580638
150.74607972860545,2.3364681552752935
186.7445622981218,6.929358035822655
186.28885658558323,8.080046077529522
186.62757968864577,8.735790931923685
52.7961108960571,-26.569952434823985
150.125075048694,2.8617360242107064
150.7845634286601,1.345699548929454
150.20292431386224,2.8682056762966415
148.58308259542014,1.800153015087953
188.03565832459495,7.433811412740719
187.53353272220653,8.844932412496837
187.16665518836933,9.773796320919638
187.3411157626749,8.289218033510732
148.94491983515107,2.882162871582743
188.75568345684192,8.244116017591056
148.91699645718552,1.7360076385161731
150.065657053693,2.9293091635976234
53.91109268959869,-28.961198318407607
187.00686394536223,8.733932121757327
188.7611790431814,9.312394564424398
187.479586664308,10.120685428996817
187.72761574941848,7.09677801435069
187.9930425412541,9.073912611799356
187.74562792259155,7.230061190547517
151.6444582093357,1.5763883671141443
149.4681239015493,3.3973826952110473
186.9595407436551,8.814711656092499
189.12430304582867,7.88141664752535
187.31062882517713,7.9160465913337905
149.26615048379978,1.8549496564051544
186.4067064156404,8.054372846807011
151.06275310879877,1.1326919153771016
188.4557147119376,9.537472475941534
186.572314501317,7.721169056962522
149.491542956046,2.4488691288858284
187.3700693370979,8.066457248950334
187.09842150989124,8.196998479894239
149.88171316157184,0.9386180356138656
150.2367710167959,1.0014714378978729
185.65159181957617,7.905965769786787
149.94904873593543,1.7408039121292056
188.530868325998,6.802800137812566
186.87978931999243,8.021813118025866
188.126040822309,9.273891865531525
148.7427188716511,1.9380462333911737
148.52777755076633,2.0299517265970626
150.08085735024258,2.888777120911654
148.969871302031,2.852008518130521
149.2575562462097,3.2551623944867156
184.99821983309064,7.756570584205394
150.7711323964006,1.8656759382996764
186.93926364178515,8.843148962125706
149.23040578714918,3.0483598040070383
188.7910622052184,7.410005208557719
150.08925402118365,3.3142287454693853
186.0612948440541,7.334605207436218
148.43845537791822,1.7144013067254855
186.16075147512385,6.467913156890317
149.18517436329944,1.6911929710194762
186.5687256150135,8.566643046743101
186.07461516435689,7.810050483527865
187.93808256378685,9.355238710074104
186.504907707728,6.892477065096129
151.30729535165258,2.7528611996908494
149.21794081096837,3.469894966714339
149.94510842598413,0.8218454607196851
151.08757025575915,1.613157683208419
186.5259405819742,7.201171028121375
151.4576770674657,1.5432146608598891
149.16699490999804,3.2732488794392154
185.7741403283644,8.947614712781013
150.9734609553721,2.3458385858535205
149.4926479074134,2.1531244026101106
186.09925296254352,6.787265033305361
149.45594571024785,0.79771342075266
186.86715259656117,8.828041716142486
150.80334455854998,1.437081663843239
186.46590965035043,8.693399931560139
187.7621119987596,6.310154961855321
187.38320825281005,8.487046614998315
150.1055419899345,2.1263044257721284
148.75220003150483,2.764809136308778
149.8766560202224,0.69827085658922
187.3949208834982,8.1591335158128
187.49728655903917,7.047917908103149
187.3177179274913,7.321207083274029
185.68554551708684,7.536635561920982
187.3687988713719,6.9992064622843015
187.67270824187065,10.08077175712782
53.11257796890642,-27.684635731829573
187.57669874459015,10.035736894686568
148.7618434937482,1.9646633118241288
189.1403539188994,8.587307163049257
150.13668672776626,3.341548541349871
186.33836909282425,7.252901684626855
188.65023254413103,6.843808256763019
186.37821243658817,9.502789950727594
150.8166263281958,3.540639969441154
185.9579570944668,8.944074827289182
188.8338932477461,8.155235526221437
187.78539753107555,7.406776859617469
151.49061037823788,2.8339221619161483
150.42310679729823,2.1330501001364355
150.2232285705654,1.9032277771118449
188.23471487283985,7.0848167389151975
188.91223773414256,9.255053111774492
150.78695364120324,1.6487671040578475
150.44369993958472,2.049073933025948
150.46437274677453,3.717079317145738
186.2069365006549,7.847183938091167
185.2211809073046,8.656694916375363
149.81276607972023,0.9982237949770936
151.37177292560233,3.534342924702558
186.65574844358977,8.43673060960963
187.625333294404,7.180359012132358
186.6445573672641,6.233838829510594
149.47954186378573,2.8017923781011858
150.1836140232481,1.135441801031566
150.30718993510808,3.3878909221358726
186.08607295457068,7.782323680882067
150.28197026945742,1.4108623000421256
187.30444265956183,7.986777962430609
151.50139000593796,2.1216967010982115
185.57985697686988,7.669853092297865
187.3658274001031,8.108456987520807
149.1298067998762,2.257349523072099
149.63568293984167,1.2693495209719172
149.94547986711797,1.5808043421289752
185.12418935834032,8.509767708505189
186.48446021374912,7.684367691950682
151.4327466748009,1.8536654450812484
187.03878301971403,7.696921462145905
186.32616974531896,6.471554505862182
187.9998242433703,6.783409322096231
188.66917201303755,7.750865512488852
150.64587529739018,3.794312009559869
186.94073123416803,7.558933184484329
187.3558940730484,5.973495315152015
148.6776425201126,2.1470760727620184
149.1938196423176,1.0703105906478891
150.6076319656976,2.977953350919214
185.99634515242005,7.72599036735409
150.79756455051358,2.4358919624705098
188.22935828147607,7.285987954415601
187.10206963339695,8.852439073036646
186.95287148524892,8.320689173871894
186.9074224633511,8.73521622918749
185.22679926840985,8.258940808825628
187.3388103889393,7.297549457551953
186.87124349179237,9.043355124813598
151.30926451548095,3.290895180489034
186.0635926699066,7.979736572341771
187.00672683606717,9.203445100989285
186.39562808403969,7.507132083690394
186.17377213962527,8.081278389454802
188.32165101831276,6.926218660645047
186.001559986972,7.966623159793664
150.89846529306988,3.290902718601534
148.47350354488313,2.433829243737536
149.25900449902065,1.9587453747372343
150.14499527951062,3.7589711253960534
187.3289430648939,7.754221247928475
187.8579192245586,8.05764846053956
185.76768163353063,7.246382419548545
186.44289772929815,8.640233062819126
188.186015085622,8.204644930467698
186.9950618988469,8.75087974757712
148.9770053972954,3.1735515685175115
150.25182026134053,1.776663466138543
187.22698737398184,8.250966499315775
149.7116829464891,2.1310304346186353
150.67400046160844,3.011977823941113
187.84418844530296,6.992585308068436
186.9290948709564,8.820427820069495
150.00923404151598,2.2755308417149345
149.84667629108506,0.9858282781254434
186.95532838446644,8.776957050389715
149.91840611010326,3.1896480008160286
186.7490668822533,6.385872542362979
187.28487751550225,7.913480404213298
149.4679875783015,2.339205544515254
149.9417393400749,2.795434062574912
149.70410835778134,1.0812440360287598
148.68100622579203,1.8892757113805243
188.2778029566541,7.693597720758342
150.12147613580862,1.0291333043953672
148.9119415644332,3.217808529335546
148.84977647962566,1.6150545519573258
148.936057198972,2.103009755049326
187.4863137258744,8.593925656280232
150.7711422892696,1.8656767365539235
185.32899869369896,7.951791550360015
54.097483052959255,-28.16887828497061
187.32444117924356,8.969528176792776
187.83126009776697,8.134242863082237
187.45010104898896,7.069635096140872
151.34715346721197,2.7600152995662266
186.28273374993117,7.253381038832665
150.38907602641183,0.8552199868633524
187.69154902529527,10.137780626027435
188.51558637591552,7.573994320347554
187.3580390525076,10.175216033875609
187.3561417359163,10.063282969413144
187.87747187747956,8.87011626102658
188.0432785176764,7.324155343080674
188.35939880869805,9.162726413950477
51.06044230590835,-27.33316794308371
149.5866293511465,2.0370802376344574
149.13616705925753,3.364661295353156
187.70267830366691,7.230430341183037
186.73378484676095,8.046363535480447
187.24532848081847,8.331534691255287
187.9845605657496,7.930654894464371
186.00773086550845,6.969906809570747
185.3365863391448,8.394957941392658
186.915688080645,8.994934187687276
185.41347714556008,7.0534478179240825
186.6463548363029,7.799933872417641
185.48817851671856,8.087549694785821
151.48381971028323,2.710150402065795
187.4818641929498,8.7130503010155
186.86597754044908,8.822003910755138
186.86589663703,8.82180461624644
149.96086665863177,2.3877770974843777
149.23685546992215,1.7734834549231455
149.16150792517087,1.3468919737564489
151.5083400758164,1.6049273824605987
150.18599151991066,3.2734900148915655
186.6927227809788,8.273428711723907
149.7888220931709,2.8424315248145424
149.5830077795677,0.7788958702709597
188.26362360235183,8.298365468778607
149.54400323747225,3.560050644109598
151.35434149801347,1.5036671525985643
186.87690493035913,8.781436478487837
150.90157325273648,2.3453353196258666
148.806862181677,2.7544689408262935
148.61772260644457,2.3941308720690966
151.6945625645046,2.472451210095743
187.00341650182224,8.185805366708257
149.22842255654894,1.7393956635869985
186.96907346555008,8.09059637515911
188.860352192813,8.198339662171865
186.8742539499779,6.444022942898316
187.28089299367343,8.56626759051962
187.62987755787225,7.672290731869214
151.43154847301187,3.187877449492089
187.1969180430665,7.928892855828291
148.79506384491305,1.9751042780459716
187.5339936614826,7.490141645642586
187.2833960214695,7.950247552814509
187.13682353280677,7.868818057505749
148.58469709783915,2.899095772536957
