oid,tid,sid,meanra,meandec,sigmara,sigmadec,firstmjd,lastmjd,deltamjd,n_det,n_forced,n_non_det,stellar,class_name,classifier_name,classfier_version,probability,ranking,matched_oids
170050543268397113,1,1,189.1977694930769,7.825728728640793,1.2505844097177032e-05,1.1887093023688068e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.78638935,1,"ZTF22aadoetk,ZTF22aagbiwx"
170028526897463345,1,1,187.28507181897095,7.91342219459911,1.1337020826319725e-07,1.1596283104557293e-07,61090.24939239549,61095.2185456929,4.96915329741023,160,257,0,,AGN,stamp_classifier_rubin_beta,,0.7864659,1,ZTF18abaeokc
170028528999858259,1,1,185.72343816505685,8.899074368213535,2.90342326991184e-07,3.0631448100400906e-07,61090.2581880138,61095.32848646294,5.070298449136317,29,45,0,,AGN,stamp_classifier_rubin_beta,,0.78619474,1,ZTF24aajctkp
170028512487407752,1,1,148.96455823813693,2.7458750284556412,5.30661577099191e-08,5.557981745109054e-08,61090.189136608766,61095.1470194866,4.957882877832162,20,339,0,,AGN,stamp_classifier_rubin_beta,,0.78601176,1,ZTF22aacvipf
170028527407071332,1,1,185.9268186824621,7.900884708067904,3.4582024713285516e-07,3.9277605585107873e-07,61090.25122729094,61098.24137255241,7.990145261472208,362,550,0,,AGN,stamp_classifier_rubin_beta,,0.7854723,1,ZTF24aajckus
170046114801647659,1,1,186.83920798135156,6.406065612448717,1.7600210946237736e-05,1.6876020837969427e-05,61094.23475912203,61095.32848646294,1.0937273409072077,4,88,0,,AGN,stamp_classifier_rubin_beta,,0.7826136,1,ZTF24aajchjv
170028510637195392,1,1,151.30500281691133,3.4248463369677298,1.1411190567146132e-06,1.1871803296347436e-06,61090.18106558244,61108.08638488848,17.90531930603902,239,633,0,,AGN,stamp_classifier_rubin_beta,,0.9786225,1,ZTF25aadwhpi
170028530560139395,1,1,187.61459171929732,5.9794970021989,6.817529513939624e-06,6.5218393118587685e-06,61090.26465942573,61095.21808027246,4.953420846737572,31,107,0,,AGN,stamp_classifier_rubin_beta,,0.9768176,1,ZTF22aagnhtm
170028526534656111,1,1,187.9580366237384,6.743391451972507,9.713075343942806e-07,1.0633908588076848e-06,61090.247937232445,61098.24137255241,7.993435319964192,196,228,0,,AGN,stamp_classifier_rubin_beta,,0.9766817,1,ZTF22aaekkym
170028531901268067,1,1,187.19668768439232,7.928565224712618,2.2384530069734136e-05,1.6313763362932884e-05,61090.26943373301,61091.2487288213,0.97929508829111,5,27,0,,AGN,stamp_classifier_rubin_beta,,0.96751416,1,ZTF18aaqpowj
170028526740701305,1,1,187.0751288717555,7.939840859077379,3.842460468270009e-07,4.234333473690326e-07,61090.247937232445,61098.24137255241,7.993435319964192,561,561,0,,AGN,stamp_classifier_rubin_beta,,0.9672812,1,ZTF24aajclcy
170050533242437798,1,1,187.64033608584057,9.06879478388513,1.549931391481486e-05,1.6430227057890783e-05,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.96625173,1,ZTF23aahpqul
170028510536532098,1,1,149.9916374483896,1.724246788251691,4.943008684268014e-07,5.386477721460852e-07,61090.180597784965,61098.27316592858,8.09256814361288,432,981,0,,AGN,stamp_classifier_rubin_beta,,0.96590406,1,ZTF21aafjmyc
170028527300640891,1,1,187.2068866128202,8.332415412366563,3.7814185803687715e-07,4.139003216587601e-07,61090.250326740745,61098.24137255241,7.991045811664662,364,358,0,,AGN,stamp_classifier_rubin_beta,,0.9656451,1,ZTF25aaleaca
314003015866515506,1,1,149.87274133839816,3.1837674787900014,1.358521177800078e-07,1.491115575764448e-07,61058.31079686912,61099.31781569319,41.007018824071565,537,1001,0,,AGN,stamp_classifier_rubin_beta,,0.96536046,1,ZTF19aadevks
170050533130764906,1,1,185.8255697305323,9.391003495133807,1.6242038327618502e-05,1.6456122466479428e-05,61095.29034840895,61095.29034840895,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9649423,1,ZTF24aaiyjfi
170028511030935679,1,1,149.67919106596108,3.313794407811141,1.509077577269489e-07,1.6261671372836442e-07,61090.1077735384,61109.14520318322,19.037429644820804,973,975,0,,AGN,stamp_classifier_rubin_beta,,0.9642878,1,ZTF22abtbonn
170028510925554093,1,1,150.7821161367397,3.711873278841511,2.646108866294902e-07,2.7250484119698913e-07,61090.181996839354,61109.14520318322,18.963206343869388,784,804,0,,AGN,stamp_classifier_rubin_beta,,0.96408767,1,ZTF20aaicidh
170028526583939165,1,1,186.003624671982,8.746298344346341,1.747114028625173e-07,1.8378773044733033e-07,61090.2484597937,61098.22700001939,7.978540225689358,156,266,0,,AGN,stamp_classifier_rubin_beta,,0.96390957,1,ZTF19aankfuy
170028526582890577,1,1,185.65370605588524,8.43863894555927,2.403796755826381e-07,2.6613620970378664e-07,61090.2484597937,61098.240903781785,7.992443988085142,506,508,0,,AGN,stamp_classifier_rubin_beta,,0.9638896,1,ZTF23aaecajj
